date,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,SWC_1_1_1,SR1,Rh,SR2,SR3,Ra1,Ra2,Ra3,gc,SR,Ra
3/28/2024 2:00,0,14.34,15.36,14.26,14.77,16.635,43.4,1.02,1.06,1.237365,2.18,-0.04,0.177365,1.12,NA,1.1286825,0.0686825
3/28/2024 3:00,0,14.07,15.25,13.965,14.54,16.575,43.4,0.879809,0.90293,1.32,1.64,-0.023121,0.41707,0.73707,NA,1.0999045,0.1969745
3/28/2024 4:00,0,13.78,15.13,13.67,14.3,16.51,43.4,0.92,0.961665,1.18,2.07,-0.041665,0.218335,1.108335,0.000407552,1.05,0.088335
3/28/2024 5:00,0,13.505,14.995,13.4,14.065,16.43,43.45,0.790548,0.855813,1.19384,1.77,-0.065265,0.338027,0.914187,0.000333846,0.992194,0.136381
3/28/2024 6:00,0,13.24,14.855,13.14,13.835,16.34,43.5,0.83848,0.85,1.19847,2.135,-0.01152,0.34847,1.285,8.23E-05,1.018475,0.168475
3/28/2024 7:00,158.485,12.985,14.715,12.89,13.615,16.245,43.5,0.79,0.880931,1.6,2.55,-0.090931,0.719069,1.669069,0.000125706,1.195,0.314069
3/28/2024 8:00,589.25,12.775,14.565,12.715,13.415,16.135,43.5,0.890896,0.880881,1.34863,NA,0.010015,0.467749,NA,0.005362017,1.119763,0.238882
3/28/2024 9:00,1009.5,12.72,14.415,12.805,13.31,16.03,43.5,1.07255,0.969497,1.42,1.72,0.103053,0.450503,0.750503,0.007348732,1.246275,0.276778
3/28/2024 10:00,1245.5,12.91,14.3,13.17,13.395,15.925,43.5,1.0528,1.06971,1.46,NA,-0.01691,0.39029,NA,0.006407323,1.2564,0.18669
3/28/2024 11:00,1486.5,13.48,14.235,14.215,13.755,15.845,43.35,1.4071,1.42202,1.69836,3.32,-0.01492,0.27634,1.89798,0.00687373,1.55273,0.13071
3/28/2024 12:00,1619.5,14.56,14.28,15.395,14.515,15.8,43.2,1.96166,1.84,1.94,3.41,0.12166,0.1,1.57,0.006563394,1.95083,0.11083
3/28/2024 13:00,1619,15.355,14.46,16.035,15.125,15.825,43.2,1.53,1.85,1.91,3.78406,-0.32,0.06,1.93406,0.006702159,1.72,-0.13
3/28/2024 14:00,1503.5,16.09,14.71,16.91,15.75,15.92,43.1,2.03,2.46,2.01,3.54,-0.43,-0.45,1.08,0.007750023,2.02,-0.44
3/28/2024 15:00,1303,16.75,15.01,17.54,16.365,16.06,43,1.60627,1.69,2.08,1.65,-0.08373,0.39,-0.04,0.006570711,1.843135,0.153135
3/28/2024 16:00,921.5,17.185,15.325,17.87,16.815,16.24,43,1.79,1.78155,2.6,NA,0.00845,0.81845,NA,0.00577105,2.195,0.41345
3/28/2024 17:00,535.5,17.34,15.62,17.835,17.045,16.44,43,1.46,1.588,1.96,6.54,-0.128,0.372,4.952,0.003079485,1.71,0.122
3/28/2024 18:00,144.3,17.335,15.875,17.675,17.11,16.63,43,1.94443,2.06,2.77,NA,-0.11557,0.71,NA,0.000895874,2.357215,0.297215
3/28/2024 19:00,0,17.22,16.055,17.43,17.07,16.8,43,1.34843,1.44322,2.11,2.68,-0.09479,0.66678,1.23678,0.000451321,1.729215,0.285995
3/28/2024 20:00,0,17.005,16.175,17.115,16.94,16.94,43.1,1.42,1.50984,1.84699,2.00783,-0.08984,0.33715,0.49799,0.001634551,1.633495,0.123655
3/28/2024 21:00,0,16.74,16.235,16.775,16.76,17.045,43.1,1.16,1.43239,1.67103,2.48,-0.27239,0.23864,1.04761,0.001039318,1.415515,-0.016875
3/28/2024 22:00,0,16.45,16.25,16.44,16.545,17.115,43.1,1.38,1.36,1.72753,4.11,0.02,0.36753,2.75,NA,1.553765,0.193765
3/28/2024 23:00,0,16.15,16.225,16.12,16.325,17.15,43.15,1.26,1.70246,2.03,2.62,-0.44246,0.32754,0.91754,NA,1.645,-0.05746
3/29/2024,0,15.875,16.175,15.855,16.11,17.16,43.2,1.11,1.1887,1.91,4.31,-0.0787,0.7213,3.1213,0.000612143,1.51,0.3213
3/29/2024 1:00,0,15.64,16.095,15.625,15.91,17.145,43.2,1.43009,1.31,1.54,3.1,0.12009,0.23,1.79,0.001874625,1.485045,0.175045
3/29/2024 2:00,0,15.425,16.005,15.405,15.725,17.11,43.2,1.12671,1.14604,1.76,3.04,-0.01933,0.61396,1.89396,0.000716526,1.443355,0.297315
3/29/2024 3:00,0,15.205,15.915,15.19,15.545,17.07,43.2,1.05841,1.05109,1.54,2.59,0.00732,0.48891,1.53891,NA,1.299205,0.248115
3/29/2024 4:00,0,15.01,15.815,14.99,15.365,17.02,43.25,1.10883,1.22,1.53,3.04,-0.11117,0.31,1.82,NA,1.319415,0.099415
3/29/2024 5:00,0,14.815,15.71,14.795,15.2,16.96,43.3,1.08668,1.20069,1.92,2.8,-0.11401,0.71931,1.59931,NA,1.50334,0.30265
3/29/2024 6:00,0,14.635,15.605,14.62,15.04,16.895,43.3,1.27,1.12,1.73,2.96,0.15,0.61,1.84,NA,1.5,0.38
3/29/2024 7:00,175.69,14.48,15.505,14.47,14.885,16.825,43.3,1.25669,1.47721,1.65078,3.04233,-0.22052,0.17357,1.56512,0.000525813,1.453735,-0.023475
3/29/2024 8:00,589.1,14.365,15.405,14.42,14.77,16.755,43.3,1.14142,1.35733,1.66897,2.34603,-0.21591,0.31164,0.9887,0.005474827,1.405195,0.047865
3/29/2024 9:00,987,14.42,15.3,14.63,14.77,16.685,43.3,1.09149,1.01336,1.64,1.92409,0.07813,0.62664,0.91073,0.008094737,1.365745,0.352385
3/29/2024 10:00,1111.5,14.7,15.245,15.05,14.935,16.62,43.25,1.41555,1.15,1.83387,3.56223,0.26555,0.68387,2.41223,0.00561518,1.62471,0.47471
3/29/2024 11:00,1483,15.265,15.235,16,15.315,16.575,43.15,1.69,1.59,1.85,4.25682,0.1,0.26,2.66682,0.007985559,1.77,0.18
3/29/2024 12:00,1612.5,16.285,15.315,17.12,16.04,16.58,43,2.07,1.72,2.08,4.27,0.35,0.36,2.55,0.007862982,2.075,0.355
3/29/2024 13:00,1533.5,17.015,15.52,17.69,16.62,16.64,43,1.78264,1.91857,2.02,4.07543,-0.13593,0.10143,2.15686,0.007182365,1.90132,-0.01725
3/29/2024 14:00,1309.5,17.64,15.785,18.36,17.17,16.755,42.9,2.0282,2.57982,2.25,4.91074,-0.55162,-0.32982,2.33092,0.006527129,2.1391,-0.44072
3/29/2024 15:00,1259,18.11,16.075,18.765,17.645,16.915,42.9,1.82,1.98,2.11,2.97448,-0.16,0.13,0.99448,0.006945651,1.965,-0.015
3/29/2024 16:00,671.9,18.4,16.365,18.96,17.975,17.1,42.9,1.78,1.84,2.34,6.22497,-0.06,0.5,4.38497,0.005305056,2.06,0.22
3/29/2024 17:00,317.45,18.47,16.63,18.87,18.125,17.29,42.9,1.74812,2.39443,2.34,NA,-0.64631,-0.05443,NA,0.004219906,2.04406,-0.35037
3/29/2024 18:00,75.75,18.405,16.845,18.675,18.13,17.47,42.9,2.42822,1.84,2.41,NA,0.58822,0.57,NA,0.003328137,2.41911,0.57911
3/29/2024 19:00,0,18.25,16.985,18.415,18.06,17.625,42.9,1.45,2.4,2.62,NA,-0.95,0.22,NA,0.002924677,2.035,-0.365
3/29/2024 20:00,0,18.015,17.085,18.105,17.915,17.745,42.9,1.79,1.82,1.97,NA,-0.03,0.15,NA,0.001658704,1.88,0.06
3/29/2024 21:00,0,17.735,17.12,17.755,17.72,17.84,43,1.43905,1.67728,2.42577,3.86,-0.23823,0.74849,2.18272,0.001722461,1.93241,0.25513
3/29/2024 22:00,0,17.44,17.12,17.435,17.505,17.9,43,1.32895,1.65186,2.28,3.09,-0.32291,0.62814,1.43814,0.000427464,1.804475,0.152615
3/29/2024 23:00,0,17.16,17.08,17.14,17.285,17.925,43,1.35426,1.972,1.92578,3.65706,-0.61774,-0.04622,1.68506,0.001494474,1.64002,-0.33198
3/30/2024,0,16.895,17.01,16.885,17.075,17.925,43,1.46849,1.39221,2.83,NA,0.07628,1.43779,NA,NA,2.149245,0.757035
3/30/2024 1:00,0,16.68,16.93,16.685,16.885,17.905,43,1.94333,1.82621,2.28,2.68794,0.11712,0.45379,0.86173,NA,2.111665,0.285455
3/30/2024 2:00,0,16.5,16.845,16.51,16.725,17.87,43,1.65856,1.26355,1.79058,3.33287,0.39501,0.52703,2.06932,NA,1.72457,0.46102
3/30/2024 3:00,0,16.325,16.755,16.335,16.575,17.83,43.1,1.28528,1.24877,1.93,3.42,0.03651,0.68123,2.17123,NA,1.60764,0.35887
3/30/2024 4:00,0,16.14,16.67,16.14,16.42,17.785,43.1,1.62776,1.62644,1.73474,3.57,0.00132,0.1083,1.94356,0.000256159,1.68125,0.05481
3/30/2024 5:00,0,15.955,16.575,15.955,16.26,17.73,43.1,1.75,1.72253,1.75,2.62,0.02747,0.02747,0.89747,NA,1.75,0.02747
3/30/2024 6:00,0,15.78,16.485,15.78,16.1,17.665,43.1,1.33734,1.21185,1.78,3.46,0.12549,0.56815,2.24815,NA,1.55867,0.34682
3/30/2024 7:00,193.65,15.62,16.38,15.625,15.955,17.605,43.1,1.29734,1.26103,1.74116,2.63,0.03631,0.48013,1.36897,NA,1.51925,0.25822
3/30/2024 8:00,503.55,15.5,16.285,15.565,15.84,17.535,43.1,1.25449,1.39381,1.87796,3.35,-0.13932,0.48415,1.95619,0.003739558,1.566225,0.172415
3/30/2024 9:00,737.7,15.56,16.19,15.765,15.83,17.47,43.1,1.54489,1.4,1.85,NA,0.14489,0.45,NA,0.005616295,1.697445,0.297445
3/30/2024 10:00,1063,15.865,16.13,16.245,16.005,17.405,43.1,1.46379,1.52,1.92,2.50576,-0.05621,0.4,0.98576,0.010129122,1.691895,0.171895
3/30/2024 11:00,700.25,16.4,16.13,16.98,16.365,17.365,43,1.541685,1.53,2.05,NA,0.011685,0.52,NA,0.008299991,1.7958425,0.2658425
3/30/2024 12:00,690.65,17,16.195,17.575,16.825,17.365,42.95,1.83,1.58,2.24,NA,0.25,0.66,NA,0.007694823,2.035,0.455
3/30/2024 13:00,687.7,17.48,16.33,18.005,17.21,17.41,42.9,1.68,1.68,2.3,NA,0,0.62,NA,0.008464905,1.99,0.31
3/30/2024 14:00,694.75,17.9,16.505,18.4,17.555,17.495,42.9,1.97,1.76,2.23,NA,0.21,0.47,NA,0.007593637,2.1,0.34
3/30/2024 15:00,414.85,18.25,16.7,18.715,17.87,17.6,42.8,2.13,2.31,2.3,NA,-0.18,-0.01,NA,0.007091615,2.215,-0.095
3/30/2024 16:00,244.05,18.51,16.885,18.91,18.115,17.72,42.8,2.17,2.18512,2.81,NA,-0.01512,0.62488,NA,0.004851805,2.49,0.30488
3/30/2024 17:00,220.85,18.66,17.07,18.975,18.28,17.85,42.8,1.93635,2.22,3.51,NA,-0.28365,1.29,NA,0.004773039,2.723175,0.503175
3/30/2024 18:00,70.1,18.72,17.23,18.975,18.38,17.98,42.8,2.63454,1.68821,3.34343,NA,0.94633,1.65522,NA,0.002448512,2.988985,1.300775
3/30/2024 19:00,0,18.71,17.36,18.9,18.42,18.095,42.8,1.81616,1.78346,2.17,NA,0.0327,0.38654,NA,0.001289462,1.99308,0.20962
3/30/2024 20:00,0,18.625,17.46,18.75,18.385,18.195,42.8,1.75169,2.24667,2.39184,NA,-0.49498,0.14517,NA,0.00139079,2.071765,-0.174905
3/30/2024 21:00,0,18.485,17.53,18.58,18.32,18.285,42.85,1.76361,2.25736,2.39412,NA,-0.49375,0.13676,NA,0.00200143,2.078865,-0.178495
3/30/2024 22:00,0,18.345,17.565,18.43,18.225,18.345,42.9,2.04835,2.26223,2.63931,NA,-0.21388,0.37708,NA,0.000989665,2.34383,0.0816
3/30/2024 23:00,0,18.2,17.58,18.28,18.135,18.39,42.9,1.75175,2.01051,2.33891,NA,-0.25876,0.3284,NA,0.001093301,2.04533,0.03482
3/31/2024,0,18.055,17.57,18.13,18.035,18.425,42.9,1.61374,1.57032,2.34907,NA,0.04342,0.77875,NA,NA,1.981405,0.411085
3/31/2024 1:00,0,17.905,17.56,17.97,17.92,18.44,42.9,1.98,2.44,3.32,3.52,-0.46,0.88,1.08,NA,2.65,0.21
3/31/2024 2:00,0,17.765,17.525,17.825,17.81,18.44,42.9,1.54884,1.58565,2.33741,NA,-0.03681,0.75176,NA,NA,1.943125,0.357475
3/31/2024 3:00,0,17.625,17.48,17.69,17.7,18.44,42.9,2.01293,2.02845,3.89361,NA,-0.01552,1.86516,NA,NA,2.95327,0.92482
3/31/2024 4:00,0,17.495,17.435,17.58,17.6,18.425,43,1.85027,1.55603,2.28101,3.11,0.29424,0.72498,1.55397,0.000182544,2.06564,0.50961
3/31/2024 5:00,0,17.41,17.375,17.5,17.515,18.405,43,1.77,2.33533,3.29238,NA,-0.56533,0.95705,NA,NA,2.53119,0.19586
3/31/2024 6:00,0,17.345,17.335,17.455,17.45,18.385,43,2.02,2.31,2.95928,NA,-0.29,0.64928,NA,0.001503333,2.48964,0.17964
3/31/2024 7:00,79.56,17.305,17.285,17.445,17.41,18.36,43,1.88,2.08,2.14073,NA,-0.2,0.06073,NA,NA,2.010365,-0.069635
3/31/2024 8:00,181.95,17.32,17.255,17.495,17.405,18.335,43,1.96,1.32,2.18,NA,0.64,0.86,NA,NA,2.07,0.75
3/31/2024 9:00,213.8,17.415,17.225,17.66,17.455,18.315,42.9,1.63,1.42914,2.13,NA,0.20086,0.70086,NA,0.003101775,1.88,0.45086
3/31/2024 10:00,381,17.595,17.22,17.89,17.565,18.3,42.9,1.8531,1.45,2.88,NA,0.4031,1.43,NA,0.006721446,2.36655,0.91655
3/31/2024 11:00,550.85,17.84,17.24,18.195,17.74,18.3,42.9,1.71,1.66,2.38,NA,0.05,0.72,NA,0.00493338,2.045,0.385
3/31/2024 12:00,753.7,18.14,17.295,18.56,17.965,18.315,42.8,2.02,1.79,2.34,NA,0.23,0.55,NA,0.006243284,2.18,0.39
3/31/2024 13:00,986,18.545,17.375,19.06,18.27,18.355,42.75,1.96,1.93,2.62,NA,0.03,0.69,NA,0.009563744,2.29,0.36
3/31/2024 14:00,1000.5,19.03,17.495,19.635,18.655,18.41,42.7,2.30068,2.32,2.61,NA,-0.01932,0.29,NA,0.010923903,2.45534,0.13534
3/31/2024 15:00,753.4,19.485,17.655,20.08,19.045,18.495,42.6,2.41,2.45,3.06,NA,-0.04,0.61,NA,0.006391921,2.735,0.285
3/31/2024 16:00,497.3,19.845,17.85,20.37,19.37,18.61,42.6,2.16262,2.13737,3.38,NA,0.02525,1.24263,NA,0.008507371,2.77131,0.63394
3/31/2024 17:00,285.95,20.07,18.045,20.525,19.6,18.745,42.6,2.38,1.9,3.53,NA,0.48,1.63,NA,0.006582359,2.955,1.055
3/31/2024 18:00,115.04,20.205,18.235,20.57,19.76,18.885,42.6,1.99215,2.71,2.59,NA,-0.71785,-0.12,NA,0.002614001,2.291075,-0.418925
3/31/2024 19:00,0,20.22,18.395,20.48,19.82,19.025,42.6,2.04,2.82,2.86,NA,-0.78,0.04,NA,0.002493951,2.45,-0.37
3/31/2024 20:00,0,20.125,18.53,20.305,19.795,19.15,42.6,1.83921,3.06,3.36,NA,-1.22079,0.3,NA,0.0013627,2.599605,-0.460395
3/31/2024 21:00,0,19.975,18.61,20.11,19.72,19.255,42.65,2.1,2.29,2.53,NA,-0.19,0.24,NA,0.005531449,2.315,0.025
3/31/2024 22:00,0,19.795,18.67,19.905,19.61,19.34,42.7,3.17,1.98,3.05,NA,1.19,1.07,NA,NA,3.11,1.13
3/31/2024 23:00,0,19.605,18.69,19.695,19.485,19.395,42.7,1.8581,2.03936,2.35929,NA,-0.18126,0.31993,NA,NA,2.108695,0.069335
4/1/2024,0,19.43,18.68,19.54,19.36,19.435,42.7,1.93797,2.36,2.98371,NA,-0.42203,0.62371,NA,0.00063199,2.46084,0.10084
4/1/2024 1:00,0,19.32,18.665,19.45,19.26,19.455,42.7,2.69,3.14,3.7,NA,-0.45,0.56,NA,0.000471934,3.195,0.055
4/1/2024 2:00,0,19.245,18.63,19.38,19.195,19.47,42.7,1.86745,2.42,2.5,NA,-0.55255,0.08,NA,NA,2.183725,-0.236275
4/1/2024 3:00,0,19.165,18.6,19.305,19.13,19.47,42.7,1.80428,2.54563,2.97573,NA,-0.74135,0.4301,NA,0.002275892,2.390005,-0.155625
4/1/2024 4:00,0,19.105,18.57,19.265,19.08,19.47,42.7,2.47,2.59,2.45,NA,-0.12,-0.14,NA,0.000521327,2.46,-0.13
4/1/2024 5:00,0,19.08,18.545,19.26,19.045,19.465,42.7,2.17188,2.13487,2.64,NA,0.03701,0.50513,NA,NA,2.40594,0.27107
4/1/2024 6:00,0,19.08,18.53,19.265,19.035,19.46,42.7,2.35,2.21262,2.79,NA,0.13738,0.57738,NA,NA,2.57,0.35738
4/1/2024 7:00,78,19.085,18.51,19.285,19.04,19.46,42.7,2.15,2.08,2.56,NA,0.07,0.48,NA,0.001203223,2.355,0.275
4/1/2024 8:00,217.1,19.115,18.505,19.335,19.05,19.46,42.7,1.92906,1.83,2.7,NA,0.09906,0.87,NA,0.002914435,2.31453,0.48453
4/1/2024 9:00,381.35,19.2,18.505,19.485,19.11,19.46,42.7,2.1,1.61586,2.92,NA,0.48414,1.30414,NA,0.004815479,2.51,0.89414
4/1/2024 10:00,535.05,19.39,18.52,19.73,19.23,19.465,42.7,2.02,1.77,2.5,NA,0.25,0.73,NA,0.006448461,2.26,0.49
4/1/2024 11:00,813.35,19.645,18.565,20.06,19.415,19.485,42.6,2.12,1.89,2.65,NA,0.23,0.76,NA,0.006921904,2.385,0.495
4/1/2024 12:00,781.1,19.995,18.625,20.48,19.685,19.52,42.6,2.17428,2.07325,2.86,NA,0.10103,0.78675,NA,0.00960384,2.51714,0.44389
4/1/2024 13:00,805.6,20.345,18.73,20.825,19.965,19.575,42.5,2.18,2.14,2.9,NA,0.04,0.76,NA,0.007267739,2.54,0.4
4/1/2024 14:00,728.1,20.65,18.86,21.115,20.225,19.65,42.5,2.26,2.38,2.88,NA,-0.12,0.5,NA,0.008141337,2.57,0.19
4/1/2024 15:00,927,20.895,19.01,21.33,20.45,19.745,42.5,2.74,2.23,2.96,NA,0.51,0.73,NA,0.009658464,2.85,0.62
4/1/2024 16:00,550.5,21.075,19.16,21.485,20.64,19.85,42.45,2.35,2.25666,3.84,5.8262,0.09334,1.58334,3.56954,0.00685632,3.095,0.83834
4/1/2024 17:00,278.85,21.19,19.3,21.545,20.765,19.96,42.4,2.32,2.46,3.21,NA,-0.14,0.75,NA,0.006662521,2.765,0.305
4/1/2024 18:00,82.065,21.225,19.425,21.5,20.835,20.07,42.4,2.52244,2.78677,2.85,NA,-0.26433,0.06323,NA,0.001736654,2.68622,-0.10055
4/1/2024 19:00,0,21.155,19.525,21.355,20.825,20.175,42.5,2.1,2.484185,2.81,NA,-0.384185,0.325815,NA,0.000584077,2.455,-0.029185
4/1/2024 20:00,0,21.02,19.605,21.16,20.75,20.26,42.5,2.2,2.33794,3.12,NA,-0.13794,0.78206,NA,NA,2.66,0.32206
4/1/2024 21:00,0,20.85,19.65,20.97,20.645,20.335,42.5,2.23,2.58839,3.14,NA,-0.35839,0.55161,NA,NA,2.685,0.09661
4/1/2024 22:00,0,20.69,19.66,20.82,20.535,20.38,42.5,3.269855,2.17484,4.49473,NA,1.095015,2.31989,NA,0.000841175,3.8822925,1.7074525
4/1/2024 23:00,0,20.575,19.655,20.73,20.45,20.415,42.5,2.51264,3.65122,7.67241,NA,-1.13858,4.02119,NA,0.000751005,5.092525,1.441305
4/2/2024,0,20.49,19.635,20.635,20.38,20.435,42.5,2.34676,2.45789,6.01072,NA,-0.11113,3.55283,NA,0.001459846,4.17874,1.72085
4/2/2024 1:00,0,20.4,19.61,20.535,20.31,20.45,42.55,2.28914,3.07255,3.01096,NA,-0.78341,-0.06159,NA,NA,2.65005,-0.4225
4/2/2024 2:00,0,20.295,19.59,20.44,20.23,20.45,42.6,2.17,1.92847,2.94901,NA,0.24153,1.02054,NA,NA,2.559505,0.631035
4/2/2024 3:00,0,20.21,19.555,20.355,20.16,20.45,42.6,2.11,2.32,2.69,3.25,-0.21,0.37,0.93,0.012173137,2.4,0.08
4/2/2024 4:00,0,20.11,19.53,20.21,20.08,20.445,42.6,2.19621,1.93,2.9,5.18184,0.26621,0.97,3.25184,0.008972541,2.548105,0.618105
4/2/2024 5:00,0,19.915,19.495,19.975,19.94,20.435,42.6,2.01804,2.69987,2.72,3.62,-0.68183,0.02013,0.92013,0.00471982,2.36902,-0.33085
4/2/2024 6:00,0,19.69,19.445,19.715,19.765,20.415,42.7,2.12,2.08,2.57419,4.09,0.04,0.49419,2.01,0.002887859,2.347095,0.267095
4/2/2024 7:00,91.94,19.45,19.37,19.465,19.575,20.385,42.65,2.09659,1.7,2.55,3.87,0.39659,0.85,2.17,0.005052042,2.323295,0.623295
4/2/2024 8:00,240.55,19.25,19.28,19.3,19.405,20.345,42.7,1.88,1.79,2.58,11.0331,0.09,0.79,9.2431,0.005872603,2.23,0.44
4/2/2024 9:00,821.5,19.14,19.195,19.255,19.29,20.295,42.7,1.98,1.84,2.71,3.8,0.14,0.87,1.96,0.011633209,2.345,0.505
4/2/2024 10:00,1235.5,19.15,19.105,19.385,19.27,20.235,42.65,2.03,1.82,2.9,4.66307,0.21,1.08,2.84307,0.008930428,2.465,0.645
4/2/2024 11:00,1533.5,19.45,19.045,20.1,19.465,20.18,42.55,2.25105,2.06,2.66,NA,0.19105,0.6,NA,0.016340308,2.455525,0.395525
4/2/2024 12:00,1619,20.18,19.05,20.85,19.97,20.155,42.5,2.95,2.48,2.88,5.60517,0.47,0.4,3.12517,0.015639322,2.915,0.435
4/2/2024 13:00,1615.5,20.555,19.165,21.08,20.285,20.175,42.5,2.7,2.9,3.02,3.12892,-0.2,0.12,0.22892,0.015670163,2.86,-0.04
4/2/2024 14:00,1472,20.815,19.31,21.33,20.545,20.24,42.5,2.56,2.91,3.13,4.65,-0.35,0.22,1.74,0.013011567,2.845,-0.065
4/2/2024 15:00,1198,20.855,19.465,21.2,20.655,20.32,42.5,2.34,2.45,3.42,4.42223,-0.11,0.97,1.97223,0.013003914,2.88,0.43
4/2/2024 16:00,955,20.735,19.59,20.97,20.61,20.41,42.5,2.54,2.32,3.48,3.61,0.22,1.16,1.29,0.011282781,3.01,0.69
4/2/2024 17:00,551.6,20.51,19.665,20.62,20.475,20.49,42.5,2.19,1.95,2.63,2.84,0.24,0.68,0.89,0.010044843,2.41,0.46
4/2/2024 18:00,169.1,20.17,19.69,20.17,20.24,20.545,42.6,2.17,1.85,3.66,2.65,0.32,1.81,0.8,0.005828944,2.915,1.065
4/2/2024 19:00,0,19.755,19.665,19.705,19.94,20.57,42.6,2.15,2.28,2.36,3.38,-0.13,0.08,1.1,0.00320738,2.255,-0.025
4/2/2024 20:00,0,19.355,19.58,19.26,19.61,20.555,42.7,1.9,2.07,2.58,3.5,-0.17,0.51,1.43,0.001195046,2.24,0.17
4/2/2024 21:00,0,18.98,19.46,18.88,19.295,20.515,42.7,1.93,1.87,2.55,4.27,0.06,0.68,2.4,0.001969749,2.24,0.37
4/2/2024 22:00,0,18.635,19.315,18.515,18.995,20.44,42.7,1.89,1.4768,2.18,3.32,0.4132,0.7032,1.8432,0.002519777,2.035,0.5582
4/2/2024 23:00,0,18.27,19.155,18.135,18.685,20.355,42.75,1.74,1.61,2.59,3.31,0.13,0.98,1.7,0.002757584,2.165,0.555
4/3/2024,0,17.9,18.985,17.77,18.375,20.25,42.8,1.55,1.51367,2.07,2.87,0.03633,0.55633,1.35633,0.00232811,1.81,0.29633
4/3/2024 1:00,0,17.555,18.805,17.425,18.075,20.13,42.85,1.5,1.32,2,3.39,0.18,0.68,2.07,0.001511107,1.75,0.43
4/3/2024 2:00,0,17.23,18.605,17.095,17.78,20.005,42.9,1.57,1.47,1.95,2.94,0.1,0.48,1.47,0.001415862,1.76,0.29
4/3/2024 3:00,0,16.895,18.415,16.77,17.49,19.865,42.9,1.47525,1.23,1.97,2.9,0.24525,0.74,1.67,0.00050582,1.722625,0.492625
4/3/2024 4:00,0,16.58,18.215,16.44,17.2,19.715,42.95,1.63,1.18888,1.87,2.82,0.44112,0.68112,1.63112,0.000602783,1.75,0.56112
4/3/2024 5:00,0,16.265,18.025,16.115,16.915,19.57,43,1.52,1.11214,2.22,2.64,0.40786,1.10786,1.52786,NA,1.87,0.75786
4/3/2024 6:00,0,16.02,17.87,15.87,16.7,19.45,43,1.28,NA,1.85,2.37,NA,NA,NA,NA,1.565,NA
4/3/2024 7:00,NA,NA,NA,NA,NA,NA,NA,1.33984,1.10497,2.11,2.88,0.23487,1.00503,1.77503,0.005466831,1.72492,0.61995
4/3/2024 8:00,NA,NA,NA,NA,NA,NA,NA,1.37739,1.13,1.92,3.41,0.24739,0.79,2.28,0.013666788,1.648695,0.518695
4/3/2024 9:00,NA,NA,NA,NA,NA,NA,NA,1.49,1.24,2.08,2.92,0.25,0.84,1.68,0.015595349,1.785,0.545
4/3/2024 10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010403825,NA,NA
4/3/2024 11:00,NA,NA,NA,NA,NA,NA,NA,1.75,1.68213,2.16,3.34,0.06787,0.47787,1.65787,0.010225027,1.955,0.27287
4/3/2024 12:00,NA,NA,NA,NA,NA,NA,NA,1.88,1.6,2.14,NA,0.28,0.54,NA,0.009073952,2.01,0.41
4/3/2024 13:00,NA,NA,NA,NA,NA,NA,NA,2.3,1.63,2.19,6.05413,0.67,0.56,4.42413,0.009484768,2.245,0.615
4/3/2024 14:00,NA,NA,NA,NA,NA,NA,NA,2.49,2.05,2.43,6.12,0.44,0.38,4.07,0.006789145,2.46,0.41
4/3/2024 15:00,NA,NA,NA,NA,NA,NA,NA,2.34,2.32,2.73,3.84,0.02,0.41,1.52,0.007887888,2.535,0.215
4/3/2024 16:00,NA,NA,NA,NA,NA,NA,NA,2.66,2.13,3.59,7.19,0.53,1.46,5.06,0.005732184,3.125,0.995
4/3/2024 17:00,NA,NA,NA,NA,NA,NA,NA,2.16,2.49,2.6,2.64,-0.33,0.11,0.15,0.002936102,2.38,-0.11
4/3/2024 18:00,NA,NA,NA,NA,NA,NA,NA,2.26,1.79062,2.79,NA,0.46938,0.99938,NA,0.003109576,2.525,0.73438
4/3/2024 19:00,NA,NA,NA,NA,NA,NA,NA,1.9,1.96,3.3,7.24,-0.06,1.34,5.28,0.000545964,2.6,0.64
4/3/2024 20:00,NA,NA,NA,NA,NA,NA,NA,2.43,1.68986,2.91,5.75,0.74014,1.22014,4.06014,0.001005582,2.67,0.98014
4/3/2024 21:00,NA,NA,NA,NA,NA,NA,NA,2.22,1.51981,2.4,4.15,0.70019,0.88019,2.63019,0.000468607,2.31,0.79019
4/3/2024 22:00,NA,NA,NA,NA,NA,NA,NA,1.88,1.36565,2.99,3.17,0.51435,1.62435,1.80435,0.001725766,2.435,1.06935
4/3/2024 23:00,NA,NA,NA,NA,NA,NA,NA,1.72,1.39504,2.04,3.16,0.32496,0.64496,1.76496,0.001022475,1.88,0.48496
4/4/2024,NA,NA,NA,NA,NA,NA,NA,1.6,1.23,2.41,3.205,0.37,1.18,1.975,0.000359967,2.005,0.775
4/4/2024 1:00,NA,NA,NA,NA,NA,NA,NA,1.41,1.22,1.88,2.29,0.19,0.66,1.07,7.11E-05,1.645,0.425
4/4/2024 2:00,NA,NA,NA,NA,NA,NA,NA,1.8,1.15325,1.93,3.33,0.64675,0.77675,2.17675,0.000368785,1.865,0.71175
