Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,SWC_1_1_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP,SR,Ra
2024/9/3 12:00,1621,28.23,14.35,2024,247,12,247.5,NA,3.74,3.58,3.295,NA,0.445,0.285,25.656,3.66,0.365
2024/9/3 13:00,1569,29.88,14.3,2024,247,13,247.5416667,NA,4.84,4.545,3.575,NA,1.265,0.97,23.5815,4.6925,1.1175
2024/9/3 14:00,1022.2,30.525,14.25,2024,247,14,247.5833333,NA,4.835,4.68,3.51,NA,1.325,1.17,20.524,4.7575,1.2475
2024/9/3 15:00,365.2,29.92,14.15,2024,247,15,247.625,NA,4.89,NA,3.52,NA,1.37,NA,16.9695,4.89,1.37
2024/9/3 16:00,194.1,29.275,14.1,2024,247,16,247.6666667,NA,4.935,NA,3.465,NA,1.47,NA,10.5692,4.935,1.47
2024/9/3 17:00,174.25,28.765,14,2024,247,17,247.7083333,NA,5.01,4.465,3.395,NA,1.615,1.07,8.86555,4.7375,1.3425
2024/9/3 18:00,34.475,28.355,14,2024,247,18,247.75,NA,4.98,4.415,3.235,NA,1.745,1.18,7.67955,4.6975,1.4625
2024/9/3 19:00,0,27.865,13.9,2024,247,19,247.7916667,NA,4.825,4.38,3.425,NA,1.4,0.955,5.31495,4.6025,1.1775
2024/9/3 20:00,0,27.39,13.9,2024,247,20,247.8333333,NA,4.8,4.3,3.455,NA,1.345,0.845,2.5247,4.55,1.095
2024/9/3 21:00,0,27.02,13.9,2024,247,21,247.875,NA,4.665,4.03,3.23,NA,1.435,0.8,1.09349,4.3475,1.1175
2024/9/3 22:00,0,26.725,13.9,2024,247,22,247.9166667,NA,4.76,3.96,3.105,NA,1.655,0.855,1.8231,4.36,1.255
2024/9/3 23:00,0,26.49,13.9,2024,247,23,247.9583333,NA,4.7,4.275,3.205,NA,1.495,1.07,1.7112,4.4875,1.2825
2024/9/4 0:00,0,26.3,13.9,2024,248,0,248,NA,4.865,3.97,3.24,NA,1.625,0.73,0.73217,4.4175,1.1775
2024/9/4 1:00,0,26.11,13.9,2024,248,1,248.0416667,NA,4.63,3.975,3.02,NA,1.61,0.955,0.24739,4.3025,1.2825
2024/9/4 2:00,0,25.925,13.9,2024,248,2,248.0833333,NA,4.415,3.9,3.175,NA,1.24,0.725,0.18663,4.1575,0.9825
2024/9/4 3:00,0,25.73,13.9,2024,248,3,248.125,NA,4.365,3.825,3.085,NA,1.28,0.74,-1.4226,4.095,1.01
2024/9/4 4:00,0,25.56,13.9,2024,248,4,248.1666667,NA,4.395,3.725,3.005,NA,1.39,0.72,-3.138105,4.06,1.055
2024/9/4 5:00,0,25.36,13.8,2024,248,5,248.2083333,NA,4.39,3.785,2.83,NA,1.56,0.955,-3.4491,4.0875,1.2575
2024/9/4 6:00,40.1,25.17,13.8,2024,248,6,248.25,NA,4.225,3.785,2.88,NA,1.345,0.905,1.5988,4.005,1.125
2024/9/4 7:00,167.25,25.045,13.8,2024,248,7,248.2916667,NA,4.245,3.795,2.935,NA,1.31,0.86,2.5371,4.02,1.085
2024/9/4 8:00,271.1,25.06,13.8,2024,248,8,248.3333333,NA,4.22,3.645,2.765,NA,1.455,0.88,4.6177,3.9325,1.1675
2024/9/4 9:00,316.85,25.165,13.8,2024,248,9,248.375,NA,4.16,3.755,2.81,NA,1.35,0.945,5.9693,3.9575,1.1475
2024/9/4 10:00,719.3,25.265,13.7,2024,248,10,248.4166667,NA,4.145,3.795,2.7,NA,1.445,1.095,8.96485,3.97,1.27
2024/9/4 11:00,1096,25.765,13.7,2024,248,11,248.4583333,NA,4.06,3.85,2.53,NA,1.53,1.32,17.7755,3.955,1.425
2024/9/4 12:00,1162.5,26.51,13.7,2024,248,12,248.5,NA,4.08,3.91,2.83,NA,1.25,1.08,21.084,3.995,1.165
2024/9/4 13:00,798.9,27.335,13.7,2024,248,13,248.5416667,NA,4.28,4.15,2.85,NA,1.43,1.3,16.442,4.215,1.365
2024/9/4 14:00,1004.5,27.61,13.65,2024,248,14,248.5833333,NA,4.415,4.165,2.895,NA,1.52,1.27,19.806,4.29,1.395
2024/9/4 15:00,723.6,27.815,13.6,2024,248,15,248.625,NA,4.39,4.415,2.975,NA,1.415,1.44,21.1685,4.4025,1.4275
2024/9/4 16:00,652.75,27.65,13.55,2024,248,16,248.6666667,NA,4.355,4.265,2.98,NA,1.375,1.285,19.4655,4.31,1.33
2024/9/4 17:00,255.45,27.28,13.5,2024,248,17,248.7083333,NA,4.285,4.27,2.835,NA,1.45,1.435,12.636,4.2775,1.4425
2024/9/4 18:00,32.6,26.895,13.5,2024,248,18,248.75,NA,4.54,4.145,2.78,NA,1.76,1.365,10.4532,4.3425,1.5625
2024/9/4 19:00,0,26.535,13.5,2024,248,19,248.7916667,NA,4.495,4,3.24,NA,1.255,0.76,2.22587,4.2475,1.0075
2024/9/4 20:00,0,26.215,13.5,2024,248,20,248.8333333,NA,4.425,4.04,3.13,NA,1.295,0.91,3.8881,4.2325,1.1025
2024/9/4 21:00,0,25.945,13.5,2024,248,21,248.875,NA,4.465,3.925,2.955,NA,1.51,0.97,-0.829575,4.195,1.24
2024/9/4 22:00,0,25.715,13.4,2024,248,22,248.9166667,NA,4.38,4.08,2.84,NA,1.54,1.24,-0.98615,4.23,1.39
2024/9/4 23:00,0,25.545,13.4,2024,248,23,248.9583333,NA,4.45,3.925,3.065,NA,1.385,0.86,2.02524,4.1875,1.1225
2024/9/5 0:00,0,25.425,13.4,2024,249,0,249,NA,4.335,4.065,2.94,NA,1.395,1.125,1.35347,4.2,1.26
2024/9/5 1:00,0,25.355,13.4,2024,249,1,249.0416667,NA,4.46,3.78,2.935,NA,1.525,0.845,1.287175,4.12,1.185
2024/9/5 2:00,0,25.3,13.4,2024,249,2,249.0833333,NA,4.335,3.895,2.845,NA,1.49,1.05,-0.5005,4.115,1.27
2024/9/5 3:00,0,25.26,13.4,2024,249,3,249.125,NA,4.555,4.01,2.8,NA,1.755,1.21,2.9593,4.2825,1.4825
2024/9/5 4:00,0,25.205,13.4,2024,249,4,249.1666667,NA,4.43,3.965,3.09,NA,1.34,0.875,-1.873065,4.1975,1.1075
2024/9/5 5:00,0,25.14,13.4,2024,249,5,249.2083333,NA,4.385,3.86,2.905,NA,1.48,0.955,-3.31825,4.1225,1.2175
2024/9/5 6:00,2.625,25.055,13.4,2024,249,6,249.25,NA,4.33,3.825,2.82,NA,1.51,1.005,-0.36391,4.0775,1.2575
2024/9/5 7:00,121.1,25.025,13.4,2024,249,7,249.2916667,NA,4.35,3.935,2.84,NA,1.51,1.095,-5.36725,4.1425,1.3025
2024/9/5 8:00,158.2,25.075,13.4,2024,249,8,249.3333333,NA,4.435,3.93,2.76,NA,1.675,1.17,-1.04047,4.1825,1.4225
2024/9/5 9:00,387.3,25.25,13.4,2024,249,9,249.375,NA,4.275,4.025,2.465,NA,1.81,1.56,5.92755,4.15,1.685
2024/9/5 10:00,395,25.56,13.4,2024,249,10,249.4166667,NA,4.195,3.885,2.455,NA,1.74,1.43,12.0005,4.04,1.585
2024/9/5 11:00,489.4,25.87,13.3,2024,249,11,249.4583333,NA,4.18,3.895,2.63,NA,1.55,1.265,16.3735,4.0375,1.4075
2024/9/5 12:00,536.6,26.19,13.3,2024,249,12,249.5,NA,4.235,3.885,2.6,NA,1.635,1.285,12.592,4.06,1.46
2024/9/5 13:00,648.2,26.625,13.3,2024,249,13,249.5416667,NA,4.345,4.02,2.78,NA,1.565,1.24,19.443,4.1825,1.4025
2024/9/5 14:00,644.05,26.895,13.3,2024,249,14,249.5833333,NA,4.16,4.055,2.785,NA,1.375,1.27,16.0205,4.1075,1.3225
2024/9/5 15:00,723.6,26.94,13.3,2024,249,15,249.625,NA,4.305,4.055,2.855,NA,1.45,1.2,17.56,4.18,1.325
2024/9/5 16:00,244.3,27.035,13.25,2024,249,16,249.6666667,NA,4.175,4.19,2.75,NA,1.425,1.44,21.9665,4.1825,1.4325
2024/9/5 17:00,154.75,26.835,13.2,2024,249,17,249.7083333,NA,4.3,4.175,2.885,NA,1.415,1.29,9.54435,4.2375,1.3525
2024/9/5 18:00,26.61,26.54,13.2,2024,249,18,249.75,NA,4.165,4.185,2.745,NA,1.42,1.44,4.3452,4.175,1.43
2024/9/5 19:00,0,26.185,13.2,2024,249,19,249.7916667,NA,4.32,3.87,2.77,NA,1.55,1.1,-0.8357,4.095,1.325
2024/9/5 20:00,0,25.87,13.2,2024,249,20,249.8333333,NA,4.07,3.97,2.655,NA,1.415,1.315,1.54321,4.02,1.365
2024/9/5 21:00,0,25.65,13.15,2024,249,21,249.875,NA,4.145,3.905,2.56,NA,1.585,1.345,-2.16081,4.025,1.465
2024/9/5 22:00,0,25.45,13.2,2024,249,22,249.9166667,NA,4.05,4,2.72,NA,1.33,1.28,-0.28145,4.025,1.305
2024/9/5 23:00,0,25.28,13.2,2024,249,23,249.9583333,NA,4.13,4.01,2.59,NA,1.54,1.42,-1.525645,4.07,1.48
2024/9/6 0:00,0,25.135,13.2,2024,250,0,250,NA,4.335,3.995,2.59,NA,1.745,1.405,0.12,4.165,1.575
2024/9/6 1:00,0,24.985,13.2,2024,250,1,250.0416667,NA,4.215,3.97,2.775,NA,1.44,1.195,1.06503,4.0925,1.3175
2024/9/6 2:00,0,24.865,13.2,2024,250,2,250.0833333,NA,4.15,3.9,2.615,NA,1.535,1.285,-2.512855,4.025,1.41
2024/9/6 3:00,0,24.795,13.2,2024,250,3,250.125,NA,4.33,3.955,2.675,NA,1.655,1.28,-2.098495,4.1425,1.4675
2024/9/6 4:00,0,24.74,13.2,2024,250,4,250.1666667,NA,4.325,4.035,2.745,NA,1.58,1.29,-1.83013,4.18,1.435
2024/9/6 5:00,0,24.68,13.2,2024,250,5,250.2083333,NA,4.38,3.91,2.76,NA,1.62,1.15,-1.149355,4.145,1.385
2024/9/6 6:00,31.5,24.615,13.2,2024,250,6,250.25,NA,4.155,3.765,2.28,NA,1.875,1.485,-2.717965,3.96,1.68
2024/9/6 7:00,151.85,24.605,13.2,2024,250,7,250.2916667,NA,4.055,3.755,2.51,NA,1.545,1.245,0.370775,3.905,1.395
2024/9/6 8:00,199.85,24.71,13.2,2024,250,8,250.3333333,NA,4.02,3.765,2.41,NA,1.61,1.355,2.605395,3.8925,1.4825
2024/9/6 9:00,255,24.845,13.2,2024,250,9,250.375,NA,3.935,3.895,2.46,NA,1.475,1.435,4.99165,3.915,1.455
2024/9/6 10:00,397.4,25.08,13.2,2024,250,10,250.4166667,NA,4.03,3.865,2.655,NA,1.375,1.21,7.94215,3.9475,1.2925
2024/9/6 11:00,674.35,25.43,13.2,2024,250,11,250.4583333,NA,4.025,3.92,2.43,NA,1.595,1.49,9.84545,3.9725,1.5425
2024/9/6 12:00,969.3,25.905,13.1,2024,250,12,250.5,NA,4.06,3.945,2.33,NA,1.73,1.615,16.351,4.0025,1.6725
2024/9/6 13:00,722.45,26.6,13.1,2024,250,13,250.5416667,NA,4.09,3.91,2.89,NA,1.2,1.02,14.1945,4,1.11
2024/9/6 14:00,587.6,26.855,13.1,2024,250,14,250.5833333,NA,4.07,3.975,2.595,NA,1.475,1.38,20.085,4.0225,1.4275
2024/9/6 15:00,449.65,26.775,13.1,2024,250,15,250.625,NA,4.045,3.935,2.775,NA,1.27,1.16,14.891,3.99,1.215
2024/9/6 16:00,274.4,26.535,13,2024,250,16,250.6666667,NA,4.06,3.83,2.62,NA,1.44,1.21,10.97905,3.945,1.325
2024/9/6 17:00,127.1,26.14,13,2024,250,17,250.7083333,NA,3.93,3.76,2.68,NA,1.25,1.08,8.69015,3.845,1.165
2024/9/6 18:00,16.875,25.72,12.95,2024,250,18,250.75,NA,4.085,3.84,2.39,NA,1.695,1.45,1.424906,3.9625,1.5725
2024/9/6 19:00,0,25.335,12.9,2024,250,19,250.7916667,NA,4.065,3.83,2.655,NA,1.41,1.175,2.1566,3.9475,1.2925
2024/9/6 20:00,0,24.995,12.9,2024,250,20,250.8333333,NA,4.17,3.79,2.57,NA,1.6,1.22,1.183225,3.98,1.41
2024/9/6 21:00,0,24.605,12.9,2024,250,21,250.875,NA,4.095,3.78,2.81,NA,1.285,0.97,4.42555,3.9375,1.1275
2024/9/6 22:00,0,24.235,12.9,2024,250,22,250.9166667,NA,4.115,3.625,2.715,NA,1.4,0.91,-0.9463,3.87,1.155
2024/9/6 23:00,0,23.9,12.9,2024,250,23,250.9583333,NA,3.92,3.605,2.46,NA,1.46,1.145,0.5840735,3.7625,1.3025
2024/9/7 0:00,0,23.64,12.9,2024,251,0,251,NA,3.99,3.46,2.475,NA,1.515,0.985,-0.937135,3.725,1.25
2024/9/7 1:00,0,23.43,12.9,2024,251,1,251.0416667,NA,4.025,3.47,2.59,NA,1.435,0.88,-0.28025,3.7475,1.1575
2024/9/7 2:00,0,23.235,12.9,2024,251,2,251.0833333,NA,4,3.565,2.48,NA,1.52,1.085,1.548565,3.7825,1.3025
2024/9/7 3:00,0,23.065,12.9,2024,251,3,251.125,NA,3.89,3.5,2.52,NA,1.37,0.98,0.427985,3.695,1.175
2024/9/7 4:00,0,22.92,12.9,2024,251,4,251.1666667,NA,3.895,3.475,2.35,NA,1.545,1.125,0.32455,3.685,1.335
2024/9/7 5:00,0,22.785,12.9,2024,251,5,251.2083333,NA,3.925,3.49,2.5,NA,1.425,0.99,1.260785,3.7075,1.2075
2024/9/7 6:00,85.525,22.66,12.9,2024,251,6,251.25,NA,3.75,3.44,2.435,NA,1.315,1.005,-3.6786,3.595,1.16
2024/9/7 7:00,453,22.55,12.9,2024,251,7,251.2916667,NA,3.74,3.365,2.235,NA,1.505,1.13,-7.3644,3.5525,1.3175
2024/9/7 8:00,847.25,22.545,12.9,2024,251,8,251.3333333,NA,3.605,3.455,2.02,NA,1.585,1.435,5.5092,3.53,1.51
2024/9/7 9:00,1130.5,22.69,12.9,2024,251,9,251.375,NA,3.555,3.44,2.145,NA,1.41,1.295,17.317,3.4975,1.3525
2024/9/7 10:00,1460,23.65,12.9,2024,251,10,251.4166667,NA,3.52,3.36,2.18,NA,1.34,1.18,18.9165,3.44,1.26
2024/9/7 11:00,1571.5,25.875,12.9,2024,251,11,251.4583333,NA,3.63,3.6,2.415,NA,1.215,1.185,19.818,3.615,1.2
2024/9/7 12:00,1619,26.21,12.8,2024,251,12,251.5,NA,3.86,3.565,2.56,NA,1.3,1.005,20.1925,3.7125,1.1525
2024/9/7 13:00,1544,27.625,12.8,2024,251,13,251.5416667,NA,4.48,3.895,2.85,NA,1.63,1.045,22.547,4.1875,1.3375
2024/9/7 14:00,1419,28.225,12.75,2024,251,14,251.5833333,NA,4.21,4.035,2.66,NA,1.55,1.375,19.103,4.1225,1.4625
2024/9/7 15:00,1094,27.085,12.6,2024,251,15,251.625,NA,4.505,4.43,2.655,NA,1.85,1.775,16.1135,4.4675,1.8125
2024/9/7 16:00,706.15,26.195,12.55,2024,251,16,251.6666667,NA,4.215,4.075,2.305,NA,1.91,1.77,14.5435,4.145,1.84
2024/9/7 17:00,302.05,25.585,12.5,2024,251,17,251.7083333,NA,4.21,3.905,2.53,NA,1.68,1.375,11.143,4.0575,1.5275
2024/9/7 18:00,38.97,25.09,12.5,2024,251,18,251.75,NA,4.17,4.045,2.505,NA,1.665,1.54,9.0295,4.1075,1.6025
2024/9/7 19:00,0,24.595,12.5,2024,251,19,251.7916667,NA,4.205,3.825,2.415,NA,1.79,1.41,1.8814,4.015,1.6
2024/9/7 20:00,0,24.1,12.4,2024,251,20,251.8333333,NA,4.2,3.71,2.41,NA,1.79,1.3,1.26495,3.955,1.545
2024/9/7 21:00,0,23.65,12.4,2024,251,21,251.875,NA,4.04,3.675,2.315,NA,1.725,1.36,0.783405,3.8575,1.5425
2024/9/7 22:00,0,23.26,12.45,2024,251,22,251.9166667,NA,3.95,3.625,2.46,NA,1.49,1.165,3.14945,3.7875,1.3275
2024/9/7 23:00,0,22.92,12.4,2024,251,23,251.9583333,NA,3.91,3.425,2.44,NA,1.47,0.985,1.641555,3.6675,1.2275
2024/9/8 0:00,0,22.6,12.4,2024,252,0,252,NA,3.92,3.395,2.385,NA,1.535,1.01,2.81135,3.6575,1.2725
2024/9/8 1:00,0,22.29,12.4,2024,252,1,252.0416667,NA,3.845,3.295,2.385,NA,1.46,0.91,3.51015,3.57,1.185
2024/9/8 2:00,0,21.96,12.4,2024,252,2,252.0833333,NA,3.8,3.275,2.225,NA,1.575,1.05,0.254901,3.5375,1.3125
2024/9/8 3:00,0,21.61,12.4,2024,252,3,252.125,NA,3.69,3.21,2.35,NA,1.34,0.86,-1.6979,3.45,1.1
2024/9/8 4:00,0,21.265,12.4,2024,252,4,252.1666667,NA,3.55,3.06,2.155,NA,1.395,0.905,-1.449535,3.305,1.15
2024/9/8 5:00,0,20.925,12.4,2024,252,5,252.2083333,NA,3.56,3.1,2.21,NA,1.35,0.89,0.21224,3.33,1.12
2024/9/8 6:00,87.455,20.635,12.4,2024,252,6,252.25,NA,3.425,2.95,2.07,NA,1.355,0.88,0.116494,3.1875,1.1175
2024/9/8 7:00,477.3,20.41,12.4,2024,252,7,252.2916667,NA,3.455,2.915,2.035,NA,1.42,0.88,2.1654,3.185,1.15
2024/9/8 8:00,884.7,20.385,12.3,2024,252,8,252.3333333,NA,3.405,2.91,2.025,NA,1.38,0.885,6.52295,3.1575,1.1325
2024/9/8 9:00,1142,20.61,12.3,2024,252,9,252.375,NA,3.56,3.03,1.76,NA,1.8,1.27,14.3365,3.295,1.535
2024/9/8 10:00,1475,21.875,12.4,2024,252,10,252.4166667,NA,3.555,3.055,1.885,NA,1.67,1.17,17.691,3.305,1.42
2024/9/8 11:00,1603,24.52,12.4,2024,252,11,252.4583333,NA,3.615,3.255,2.245,NA,1.37,1.01,19.603,3.435,1.19
2024/9/8 12:00,1619,24.745,12.3,2024,252,12,252.5,NA,3.865,3.24,2.235,NA,1.63,1.005,22.2905,3.5525,1.3175
2024/9/8 13:00,1556,26.28,12.3,2024,252,13,252.5416667,NA,4.495,3.64,2.59,NA,1.905,1.05,20.9155,4.0675,1.4775
2024/9/8 14:00,1428.5,27.405,12.3,2024,252,14,252.5833333,NA,4.06,3.76,2.245,NA,1.815,1.515,19.4235,3.91,1.665
2024/9/8 15:00,1102.5,26.25,12.2,2024,252,15,252.625,NA,4.235,4.07,2.445,NA,1.79,1.625,16.1175,4.1525,1.7075
2024/9/8 16:00,720.15,25.335,12.1,2024,252,16,252.6666667,NA,4.04,3.77,2.26,NA,1.78,1.51,10.17105,3.905,1.645
2024/9/8 17:00,312.2,24.65,12.1,2024,252,17,252.7083333,NA,3.95,3.665,2.22,NA,1.73,1.445,12.378,3.8075,1.5875
2024/9/8 18:00,38.6,24.075,12,2024,252,18,252.75,NA,4.07,3.665,2.28,NA,1.79,1.385,5.690475,3.8675,1.5875
2024/9/8 19:00,0,23.47,12,2024,252,19,252.7916667,NA,3.965,3.665,2.235,NA,1.73,1.43,3.043195,3.815,1.58
2024/9/8 20:00,0,22.88,12,2024,252,20,252.8333333,NA,3.83,3.46,2.22,NA,1.61,1.24,2.9418,3.645,1.425
2024/9/8 21:00,0,22.355,12,2024,252,21,252.875,NA,3.73,3.41,2.16,NA,1.57,1.25,3.05465,3.57,1.41
2024/9/8 22:00,0,21.915,12,2024,252,22,252.9166667,NA,3.575,3.26,2.08,NA,1.495,1.18,2.92075,3.4175,1.3375
2024/9/8 23:00,0,21.51,12,2024,252,23,252.9583333,NA,3.505,3.235,2.105,NA,1.4,1.13,1.812,3.37,1.265
2024/9/9 0:00,0,21.115,12,2024,253,0,253,NA,3.5,3.085,2.125,NA,1.375,0.96,-0.463985,3.2925,1.1675
2024/9/9 1:00,0,20.72,12,2024,253,1,253.0416667,NA,3.47,3.105,1.955,NA,1.515,1.15,-3.1794,3.2875,1.3325
2024/9/9 2:00,0,20.36,12,2024,253,2,253.0833333,NA,3.355,2.895,2.01,NA,1.345,0.885,-4.85775,3.125,1.115
2024/9/9 3:00,0,20.015,11.9,2024,253,3,253.125,NA,3.265,2.945,1.955,NA,1.31,0.99,-10.1432,3.105,1.15
2024/9/9 4:00,0,19.7,11.9,2024,253,4,253.1666667,NA,3.225,2.84,2,NA,1.225,0.84,-3.61705,3.0325,1.0325
2024/9/9 5:00,0,19.41,11.9,2024,253,5,253.2083333,NA,3.17,2.75,1.895,NA,1.275,0.855,-6.49185,2.96,1.065
2024/9/9 6:00,61.95,19.14,11.9,2024,253,6,253.25,NA,3.185,2.74,1.925,NA,1.26,0.815,-4.83355,2.9625,1.0375
2024/9/9 7:00,488.2,18.965,11.9,2024,253,7,253.2916667,NA,3.12,2.75,1.855,NA,1.265,0.895,0.3434555,2.935,1.08
2024/9/9 8:00,890.5,19.015,11.9,2024,253,8,253.3333333,NA,3.185,2.855,1.775,NA,1.41,1.08,9.4142,3.02,1.245
2024/9/9 9:00,1147.5,19.39,11.9,2024,253,9,253.375,NA,3.425,2.96,1.87,NA,1.555,1.09,15.7775,3.1925,1.3225
2024/9/9 10:00,1472.5,20.84,11.95,2024,253,10,253.4166667,NA,3.465,3.025,1.84,NA,1.625,1.185,17.504,3.245,1.405
2024/9/9 11:00,1606.5,23.945,12,2024,253,11,253.4583333,NA,3.645,3.14,2.075,NA,1.57,1.065,17.2295,3.3925,1.3175
2024/9/9 12:00,1610,24.385,11.95,2024,253,12,253.5,NA,3.87,3.265,2.065,NA,1.805,1.2,22.6085,3.5675,1.5025
2024/9/9 13:00,1540.5,26.055,12,2024,253,13,253.5416667,NA,4.305,3.605,2.37,NA,1.935,1.235,20.6695,3.955,1.585
2024/9/9 14:00,1415.5,27.275,11.95,2024,253,14,253.5833333,NA,4.095,3.84,2.135,NA,1.96,1.705,17.3205,3.9675,1.8325
2024/9/9 15:00,1021,26.225,11.8,2024,253,15,253.625,NA,4.115,4.37,2.355,NA,1.76,2.015,14.3645,4.2425,1.8875
2024/9/9 16:00,704.1,25.355,11.75,2024,253,16,253.6666667,NA,4.035,3.86,2.235,NA,1.8,1.625,16.6005,3.9475,1.7125
2024/9/9 17:00,298.9,24.72,11.7,2024,253,17,253.7083333,NA,4.115,3.77,2.35,NA,1.765,1.42,11.3765,3.9425,1.5925
2024/9/9 18:00,34.47,24.155,11.65,2024,253,18,253.75,NA,4.17,3.81,2.195,NA,1.975,1.615,6.55475,3.99,1.795
2024/9/9 19:00,0,23.57,11.6,2024,253,19,253.7916667,NA,3.975,3.71,2.18,NA,1.795,1.53,1.2494,3.8425,1.6625
2024/9/9 20:00,0,23.025,11.6,2024,253,20,253.8333333,NA,3.89,3.705,2.18,NA,1.71,1.525,4.32915,3.7975,1.6175
2024/9/9 21:00,0,22.565,11.6,2024,253,21,253.875,NA,3.75,3.565,2.205,NA,1.545,1.36,3.6724,3.6575,1.4525
2024/9/9 22:00,0,22.16,11.6,2024,253,22,253.9166667,NA,3.7,3.515,2.17,NA,1.53,1.345,3.0455,3.6075,1.4375
2024/9/9 23:00,0,21.79,11.6,2024,253,23,253.9583333,NA,3.78,3.39,2.08,NA,1.7,1.31,2.96135,3.585,1.505
2024/9/10 0:00,0,21.445,11.6,2024,254,0,254,NA,3.68,3.255,2.18,NA,1.5,1.075,3.06235,3.4675,1.2875
2024/9/10 1:00,0,21.15,11.6,2024,254,1,254.0416667,NA,3.615,3.235,1.995,NA,1.62,1.24,2.8591,3.425,1.43
2024/9/10 2:00,0,20.985,11.6,2024,254,2,254.0833333,NA,3.535,3.205,2.09,NA,1.445,1.115,1.9017,3.37,1.28
2024/9/10 3:00,0,20.82,11.6,2024,254,3,254.125,NA,3.775,3.155,2.045,NA,1.73,1.11,1.2165,3.465,1.42
2024/9/10 4:00,0,20.595,11.6,2024,254,4,254.1666667,NA,3.615,3.135,2.005,NA,1.61,1.13,-0.60147,3.375,1.37
2024/9/10 5:00,0,20.41,11.6,2024,254,5,254.2083333,NA,3.525,3,2.015,NA,1.51,0.985,-2.20095,3.2625,1.2475
2024/9/10 6:00,65.65,20.215,11.6,2024,254,6,254.25,NA,3.405,2.985,1.87,NA,1.535,1.115,-1.6378,3.195,1.325
2024/9/10 7:00,437.1,20.11,11.6,2024,254,7,254.2916667,NA,3.405,3.05,2.085,NA,1.32,0.965,0.91997,3.2275,1.1425
2024/9/10 8:00,661.5,20.225,11.6,2024,254,8,254.3333333,NA,3.525,3.065,2.03,NA,1.495,1.035,3.5606,3.295,1.265
2024/9/10 9:00,987.5,20.705,11.6,2024,254,9,254.375,NA,3.68,3.335,1.865,NA,1.815,1.47,8.2075,3.5075,1.6425
2024/9/10 10:00,1441.5,22.005,11.6,2024,254,10,254.4166667,NA,3.755,3.45,2.115,NA,1.64,1.335,17.8525,3.6025,1.4875
2024/9/10 11:00,1536.5,24.91,11.6,2024,254,11,254.4583333,NA,3.955,3.625,2.305,NA,1.65,1.32,19.6785,3.79,1.485
2024/9/10 12:00,1115,25.685,11.6,2024,254,12,254.5,NA,4.22,3.72,2.2,NA,2.02,1.52,21.845,3.97,1.77
2024/9/10 13:00,597.35,26.26,11.6,2024,254,13,254.5416667,NA,4.355,3.945,2.58,NA,1.775,1.365,17.969,4.15,1.57
2024/9/10 14:00,668.35,26.425,11.5,2024,254,14,254.5833333,NA,4.525,3.99,2.42,NA,2.105,1.57,15.744,4.2575,1.8375
2024/9/10 15:00,154.75,26.29,11.5,2024,254,15,254.625,NA,4.58,4.14,2.48,NA,2.1,1.66,16.1295,4.36,1.88
2024/9/10 16:00,403.25,25.895,11.4,2024,254,16,254.6666667,NA,4.455,4.135,2.52,NA,1.935,1.615,7.60295,4.295,1.775
2024/9/10 17:00,319.25,25.53,11.4,2024,254,17,254.7083333,NA,4.625,4.06,2.545,NA,2.08,1.515,10.3132,4.3425,1.7975
2024/9/10 18:00,28.855,25.245,11.4,2024,254,18,254.75,NA,4.845,4.345,2.77,NA,2.075,1.575,8.7657,4.595,1.825
2024/9/10 19:00,0,24.86,11.4,2024,254,19,254.7916667,NA,4.9,4.115,2.93,NA,1.97,1.185,1.4375,4.5075,1.5775
2024/9/10 20:00,0,24.475,11.4,2024,254,20,254.8333333,NA,4.835,4.12,2.685,NA,2.15,1.435,2.99395,4.4775,1.7925
2024/9/10 21:00,0,24.145,11.4,2024,254,21,254.875,NA,4.78,4.155,2.755,NA,2.025,1.4,0.2284,4.4675,1.7125
2024/9/10 22:00,0,23.87,11.4,2024,254,22,254.9166667,NA,4.525,4.145,2.68,NA,1.845,1.465,2.705565,4.335,1.655
2024/9/10 23:00,0,23.675,11.4,2024,254,23,254.9583333,NA,4.565,3.95,2.68,NA,1.885,1.27,0.62224,4.2575,1.5775
2024/9/11 0:00,0,23.6,11.4,2024,255,0,255,NA,4.515,3.95,2.525,NA,1.99,1.425,2.52545,4.2325,1.7075
2024/9/11 1:00,0,23.56,11.4,2024,255,1,255.0416667,NA,4.58,4.245,2.71,NA,1.87,1.535,2.24579,4.4125,1.7025
2024/9/11 2:00,0,23.53,11.4,2024,255,2,255.0833333,NA,4.8,4.145,2.455,NA,2.345,1.69,1.898925,4.4725,2.0175
2024/9/11 3:00,0,23.5,11.4,2024,255,3,255.125,NA,4.77,4.225,2.76,NA,2.01,1.465,-0.634055,4.4975,1.7375
2024/9/11 4:00,0,23.425,11.4,2024,255,4,255.1666667,NA,4.885,4.095,2.59,NA,2.295,1.505,0.054872,4.49,1.9
2024/9/11 5:00,0,23.355,11.4,2024,255,5,255.2083333,NA,4.735,4.125,2.6,NA,2.135,1.525,0.088638,4.43,1.83
2024/9/11 6:00,10.125,23.305,11.4,2024,255,6,255.25,NA,4.74,4.105,2.51,NA,2.23,1.595,0.6116,4.4225,1.9125
