date,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,SWC_1_1_1,SR1,Rh,SR2,SR3,Ra1,Ra2,Ra3,gc
6/8/2022 12:00,1621,27.625,24.56,27.415,26.21,24.12,21.85,5.15,2.86,NA,NA,2.29,NA,NA,0.061953185
6/8/2022 13:00,1148.75,27.675,24.74,27.61,26.405,24.19,21.8,5.28,2.92,NA,NA,2.36,NA,NA,0.052697907
6/8/2022 14:00,1190,28.02,24.885,28.01,26.67,24.275,21.75,5.4,3.05,NA,NA,2.35,NA,NA,0.034116718
6/8/2022 15:00,940,27.795,25.035,27.88,26.835,24.36,21.8,5.49,3.13,NA,NA,2.36,NA,NA,0.037893152
6/8/2022 16:00,611.15,27.44,25.15,27.58,26.79,24.455,21.8,5.85,3.09,NA,NA,2.76,NA,NA,0.011115321
6/8/2022 17:00,468.2,27.205,25.21,27.375,26.695,24.54,21.8,5.61,3.11,NA,NA,2.5,NA,NA,0.015643369
6/8/2022 18:00,132.695,26.79,25.23,26.98,26.55,24.605,21.8,5.81,3.09,NA,NA,2.72,NA,NA,0.005628199
6/8/2022 19:00,9.5765,26.345,25.23,26.555,26.315,24.65,21.9,5.87,3.08,NA,NA,2.79,NA,NA,0.004624871
6/8/2022 20:00,0.051,25.945,25.18,26.175,26.07,24.675,21.9,5.96,2.96,NA,NA,3,NA,NA,0.002517839
6/8/2022 21:00,0.063,25.605,25.11,25.845,25.825,24.685,21.9,6.97,2.94,NA,NA,4.03,NA,NA,0.003945808
6/8/2022 22:00,0.065,25.31,25.025,25.56,25.605,24.675,21.9,7.39,2.78,NA,NA,4.61,NA,NA,0.008973921
6/8/2022 23:00,0.07,25.06,24.925,25.3,25.39,24.65,21.9,6.81,2.75,NA,NA,4.06,NA,NA,0.001116318
6/9/2022,0.0645,24.925,24.83,25.16,25.215,24.61,21.9,7.02,2.73,NA,NA,4.29,NA,NA,0.00770057
6/9/2022 1:00,0.059,24.79,24.745,25.015,25.085,24.57,21.9,7.88,2.75,NA,NA,5.13,NA,NA,NA
6/9/2022 2:00,0.055,24.62,24.66,24.855,24.95,24.52,21.9,7.98554,2.82,NA,NA,5.16554,NA,NA,NA
6/9/2022 3:00,0.064,24.515,24.58,24.745,24.83,24.47,21.9,7.3,2.77,NA,NA,4.53,NA,NA,NA
6/9/2022 4:00,0.095,24.375,24.5,24.6,24.72,24.425,21.9,8.17,2.76,NA,NA,5.41,NA,NA,NA
6/9/2022 5:00,27.0565,24.24,24.425,24.46,24.6,24.375,21.9,8.58,2.65,NA,NA,5.93,NA,NA,NA
6/9/2022 6:00,228.3,24.2,24.355,24.425,24.505,24.325,21.9,8.78,2.65,NA,NA,6.13,NA,NA,NA
6/9/2022 7:00,578.85,24.455,24.29,24.675,24.51,24.275,21.9,7.89,2.64,NA,NA,5.25,NA,NA,NA
6/9/2022 8:00,869.2,24.99,24.25,25.22,24.695,24.23,21.9,7.21099,2.68,NA,NA,4.53099,NA,NA,0.252704959
6/9/2022 9:00,1023.5,26.03,24.275,26.64,25.175,24.195,21.8,5.83,2.9,NA,NA,2.93,NA,NA,0.11783562
6/9/2022 10:00,1382,27.255,24.38,27.62,25.94,24.195,21.7,5.76,2.99,NA,NA,2.77,NA,NA,0.070373988
6/9/2022 11:00,1259.5,27.8,24.585,27.675,26.35,24.225,21.6,5.61,2.93,NA,NA,2.68,NA,NA,0.078969131
6/9/2022 12:00,1893,27.825,24.795,27.695,26.5,24.3,21.5,5.42,3.06,NA,NA,2.36,NA,NA,0.096172004
6/9/2022 13:00,1677.5,28.485,24.97,28.24,26.775,24.38,21.4,5.59,3.08,NA,NA,2.51,NA,NA,0.041631939
6/9/2022 14:00,1612,28.615,25.135,28.58,27.12,24.475,21.3,5.54,3.22,NA,NA,2.32,NA,NA,0.041762733
6/9/2022 15:00,1302,28.42,25.305,28.49,27.335,24.575,21.3,5.41715,3.68,NA,NA,1.73715,NA,NA,0.019243099
